"TimeCreated","Id","LevelDisplayName","ProviderName","Message"
"2026-05-23 오후 2:13:57","22","Information","Microsoft-Windows-Sysmon","Dns query:
RuleName: -
UtcTime: 2026-05-22 22:11:38.812
ProcessGuid: {99e2c53d-339d-6a11-7f06-000000001f00}
ProcessId: 4388
QueryName: optimizationguide-pa.googleapis.com
QueryStatus: 9002
QueryResults: -
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: LAB\Administrator"
"2026-05-23 오후 2:13:56","22","Information","Microsoft-Windows-Sysmon","Dns query:
RuleName: -
UtcTime: 2026-05-22 22:11:38.812
ProcessGuid: {99e2c53d-339d-6a11-7f06-000000001f00}
ProcessId: 4388
QueryName: optimizationguide-pa.googleapis.com
QueryStatus: 9002
QueryResults: -
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: LAB\Administrator"
"2026-05-23 오후 2:13:51","26","Information","Microsoft-Windows-Sysmon","File Delete logged:
RuleName: FileDeleteDetectedLab
UtcTime: 2026-05-23 05:13:51.791
ProcessGuid: {99e2c53d-622f-6a10-7701-000000001f00}
ProcessId: 6092
User: LAB\Administrator
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\GT\ground_truth_scenario5.json
Hashes: MD5=546127D84C3EF9D7C3DA39F5531E85DC,SHA256=92A76C06BB1E07945A1A2E742412715C2F32C1DA797A6EE80B896E5240F78919,IMPHASH=00000000000000000000000000000000
IsExecutable: false"
"2026-05-23 오후 2:13:51","1","Information","Microsoft-Windows-Sysmon","Process Create:
RuleName: -
UtcTime: 2026-05-23 05:13:51.751
ProcessGuid: {99e2c53d-378f-6a11-1407-000000001f00}
ProcessId: 9024
Image: C:\Windows\System32\spoolsv.exe
FileVersion: 10.0.20348.405 (WinBuild.160101.0800)
Description: Spooler SubSystem App
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: spoolsv.exe
CommandLine: C:\Windows\System32\spoolsv.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {99e2c53d-384f-6a10-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=77B6B32CD5D035729B6BB301F882A8F6,SHA256=A0192DAA06FB79975168ADDEF27770FFF179FF6EF34C4D88BC22B2AD3078694A,IMPHASH=F6AF0349AC4C1232D9E601B76D7FA66B
ParentProcessGuid: {99e2c53d-384f-6a10-0b00-000000001f00}
ParentProcessId: 736
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
"2026-05-23 오후 2:13:51","1","Information","Microsoft-Windows-Sysmon","Process Create:
RuleName: -
UtcTime: 2026-05-23 05:13:51.730
ProcessGuid: {99e2c53d-378f-6a11-1307-000000001f00}
ProcessId: 7456
Image: C:\Windows\System32\sc.exe
FileVersion: 10.0.20348.1 (WinBuild.160101.0800)
Description: Service Control Manager Configuration Tool
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: sc.exe
CommandLine: ""C:\Windows\system32\sc.exe"" start Spooler
CurrentDirectory: C:\ELP\
User: LAB\Administrator
LogonGuid: {99e2c53d-38d3-6a10-43e2-080000000000}
LogonId: 0x8E243
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=6FB10CD439B40D92935F8F6A0C99670A,SHA256=2BF663EA493CDC21AD33AEBD8DA40CC5D2AFA55E24F9E1BBF3D73E99DCADF693,IMPHASH=803254E010814E69947095A2725B2AFD
ParentProcessGuid: {99e2c53d-622f-6a10-7701-000000001f00}
ParentProcessId: 6092
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: LAB\Administrator"
"2026-05-23 오후 2:13:51","13","Information","Microsoft-Windows-Sysmon","Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2026-05-23 05:13:51.713
ProcessGuid: {99e2c53d-384f-6a10-0b00-000000001f00}
ProcessId: 736
Image: C:\Windows\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\Spooler\Start
Details: DWORD (0x00000002)
User: NT AUTHORITY\SYSTEM"
"2026-05-23 오후 2:13:51","1","Information","Microsoft-Windows-Sysmon","Process Create:
RuleName: -
UtcTime: 2026-05-23 05:13:51.706
ProcessGuid: {99e2c53d-378f-6a11-1207-000000001f00}
ProcessId: 1380
Image: C:\Windows\System32\sc.exe
FileVersion: 10.0.20348.1 (WinBuild.160101.0800)
Description: Service Control Manager Configuration Tool
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: sc.exe
CommandLine: ""C:\Windows\system32\sc.exe"" config Spooler start= auto
CurrentDirectory: C:\ELP\
User: LAB\Administrator
LogonGuid: {99e2c53d-38d3-6a10-43e2-080000000000}
LogonId: 0x8E243
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=6FB10CD439B40D92935F8F6A0C99670A,SHA256=2BF663EA493CDC21AD33AEBD8DA40CC5D2AFA55E24F9E1BBF3D73E99DCADF693,IMPHASH=803254E010814E69947095A2725B2AFD
ParentProcessGuid: {99e2c53d-622f-6a10-7701-000000001f00}
ParentProcessId: 6092
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: LAB\Administrator"
"2026-05-23 오후 2:13:51","11","Information","Microsoft-Windows-Sysmon","File created:
RuleName: -
UtcTime: 2026-05-23 05:13:51.636
ProcessGuid: {99e2c53d-622f-6a10-7701-000000001f00}
ProcessId: 6092
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Windows\System32\drivers\etc\hosts
CreationUtcTime: 2021-05-08 08:20:29.875
User: LAB\Administrator"
"2026-05-23 오후 2:13:51","26","Information","Microsoft-Windows-Sysmon","File Delete logged:
RuleName: FileDeleteDetectedLab
UtcTime: 2026-05-23 05:13:51.625
ProcessGuid: {99e2c53d-622f-6a10-7701-000000001f00}
ProcessId: 6092
User: LAB\Administrator
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Windows\System32\drivers\etc\hosts
Hashes: MD5=A7BF06CE53DBC059E6C4B1396B414660,SHA256=FDAC7CC6FC4E4BCD95E7EAEEAFDEA6469FD6665BB2D69309F05410F50CC1888D,IMPHASH=00000000000000000000000000000000
IsExecutable: false"
"2026-05-23 오후 2:13:50","22","Information","Microsoft-Windows-Sysmon","Dns query:
RuleName: -
UtcTime: 2026-05-22 22:11:32.874
ProcessGuid: {99e2c53d-339d-6a11-7f06-000000001f00}
ProcessId: 4388
QueryName: android.clients.google.com
QueryStatus: 9002
QueryResults: -
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: LAB\Administrator"
