"TimeCreated","Id","LevelDisplayName","ProviderName","Message"
"2026-05-25 오후 3:44:16","26","Information","Microsoft-Windows-Sysmon","File Delete logged:
RuleName: FileDeleteDetectedLab
UtcTime: 2026-05-25 06:44:16.648
ProcessGuid: {99e2c53d-efb3-6a13-b005-000000002400}
ProcessId: 6176
User: NT AUTHORITY\SYSTEM
Image: C:\Windows\System32\mousocoreworker.exe
TargetFilename: C:\ProgramData\USOPrivate\UpdateStore\store.db-journal
Hashes: MD5=36FEDCC782FAA94C2970F4965D1ADD61,SHA256=35158AE184647559C401268D00A255921269B7199567CB0FA91B61C24CDDD977,IMPHASH=00000000000000000000000000000000
IsExecutable: false"
"2026-05-25 오후 3:44:16","10","Information","Microsoft-Windows-Sysmon","Process accessed:
RuleName: -
UtcTime: 2026-05-25 06:44:16.554
SourceProcessGUID: {99e2c53d-6754-6a13-0f00-000000002400}
SourceProcessId: 88
SourceThreadId: 2460
SourceImage: C:\Windows\system32\svchost.exe
TargetProcessGUID: {99e2c53d-67d8-6a13-d900-000000002400}
TargetProcessId: 7984
TargetImage: C:\Windows\System32\svchost.exe
GrantedAccess: 0x1000
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9f3b4|C:\Windows\System32\KERNELBASE.dll+74306|c:\windows\system32\lsm.dll+d34b|C:\Windows\System32\RPCRT4.dll+749d3|C:\Windows\System32\RPCRT4.dll+da8f9|C:\Windows\System32\RPCRT4.dll+5b1ac|C:\Windows\System32\RPCRT4.dll+57ff2|C:\Windows\System32\RPCRT4.dll+4762f|C:\Windows\System32\RPCRT4.dll+46f68|C:\Windows\System32\RPCRT4.dll+1d36c|C:\Windows\System32\RPCRT4.dll+1c7d7|C:\Windows\System32\RPCRT4.dll+1be6d|C:\Windows\System32\RPCRT4.dll+1bb41|C:\Windows\System32\RPCRT4.dll+1b777|C:\Windows\System32\RPCRT4.dll+1fdd9|C:\Windows\SYSTEM32\ntdll.dll+85f0|C:\Windows\SYSTEM32\ntdll.dll+c408|C:\Windows\System32\KERNEL32.DLL+14ed0|C:\Windows\SYSTEM32\ntdll.dll+7e39b
SourceUser: NT AUTHORITY\SYSTEM
TargetUser: NT AUTHORITY\LOCAL SERVICE"
"2026-05-25 오후 3:44:16","10","Information","Microsoft-Windows-Sysmon","Process accessed:
RuleName: -
UtcTime: 2026-05-25 06:44:16.554
SourceProcessGUID: {99e2c53d-6754-6a13-0f00-000000002400}
SourceProcessId: 88
SourceThreadId: 2460
SourceImage: C:\Windows\system32\svchost.exe
TargetProcessGUID: {99e2c53d-67d8-6a13-d900-000000002400}
TargetProcessId: 7984
TargetImage: C:\Windows\System32\svchost.exe
GrantedAccess: 0x1000
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9f3b4|C:\Windows\System32\KERNELBASE.dll+74306|c:\windows\system32\lsm.dll+d509|C:\Windows\System32\RPCRT4.dll+749d3|C:\Windows\System32\RPCRT4.dll+da8f9|C:\Windows\System32\RPCRT4.dll+5b1ac|C:\Windows\System32\RPCRT4.dll+57ff2|C:\Windows\System32\RPCRT4.dll+4762f|C:\Windows\System32\RPCRT4.dll+46f68|C:\Windows\System32\RPCRT4.dll+1d36c|C:\Windows\System32\RPCRT4.dll+1c7d7|C:\Windows\System32\RPCRT4.dll+1be6d|C:\Windows\System32\RPCRT4.dll+1bb41|C:\Windows\System32\RPCRT4.dll+1b777|C:\Windows\System32\RPCRT4.dll+1fdd9|C:\Windows\SYSTEM32\ntdll.dll+85f0|C:\Windows\SYSTEM32\ntdll.dll+c408|C:\Windows\System32\KERNEL32.DLL+14ed0|C:\Windows\SYSTEM32\ntdll.dll+7e39b
SourceUser: NT AUTHORITY\SYSTEM
TargetUser: NT AUTHORITY\LOCAL SERVICE"
"2026-05-25 오후 3:44:16","10","Information","Microsoft-Windows-Sysmon","Process accessed:
RuleName: -
UtcTime: 2026-05-25 06:44:16.554
SourceProcessGUID: {99e2c53d-6754-6a13-0f00-000000002400}
SourceProcessId: 88
SourceThreadId: 2460
SourceImage: C:\Windows\system32\svchost.exe
TargetProcessGUID: {99e2c53d-67d8-6a13-d900-000000002400}
TargetProcessId: 7984
TargetImage: C:\Windows\System32\svchost.exe
GrantedAccess: 0x1000
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9f3b4|C:\Windows\System32\KERNELBASE.dll+74306|c:\windows\system32\lsm.dll+cd8c|C:\Windows\System32\RPCRT4.dll+749d3|C:\Windows\System32\RPCRT4.dll+da8f9|C:\Windows\System32\RPCRT4.dll+5b1ac|C:\Windows\System32\RPCRT4.dll+57ff2|C:\Windows\System32\RPCRT4.dll+4762f|C:\Windows\System32\RPCRT4.dll+46f68|C:\Windows\System32\RPCRT4.dll+1d36c|C:\Windows\System32\RPCRT4.dll+1c7d7|C:\Windows\System32\RPCRT4.dll+1be6d|C:\Windows\System32\RPCRT4.dll+1bb41|C:\Windows\System32\RPCRT4.dll+1b777|C:\Windows\System32\RPCRT4.dll+1fdd9|C:\Windows\SYSTEM32\ntdll.dll+85f0|C:\Windows\SYSTEM32\ntdll.dll+c408|C:\Windows\System32\KERNEL32.DLL+14ed0|C:\Windows\SYSTEM32\ntdll.dll+7e39b
SourceUser: NT AUTHORITY\SYSTEM
TargetUser: NT AUTHORITY\LOCAL SERVICE"
"2026-05-25 오후 3:44:16","26","Information","Microsoft-Windows-Sysmon","File Delete logged:
RuleName: FileDeleteDetectedLab
UtcTime: 2026-05-25 06:44:16.523
ProcessGuid: {99e2c53d-efb3-6a13-b005-000000002400}
ProcessId: 6176
User: NT AUTHORITY\SYSTEM
Image: C:\Windows\System32\mousocoreworker.exe
TargetFilename: C:\ProgramData\USOPrivate\UpdateStore\store.db-journal
Hashes: MD5=00A0D0592E76FD299A21C3CE10718DAC,SHA256=6DA92E0B6B85BAF3477A3B09CB8F8D5C944D0B843C41C29CEC3AF22ED502732F,IMPHASH=00000000000000000000000000000000
IsExecutable: false"
"2026-05-25 오후 3:44:16","26","Information","Microsoft-Windows-Sysmon","File Delete logged:
RuleName: FileDeleteDetectedLab
UtcTime: 2026-05-25 06:44:16.508
ProcessGuid: {99e2c53d-efb3-6a13-b005-000000002400}
ProcessId: 6176
User: NT AUTHORITY\SYSTEM
Image: C:\Windows\System32\mousocoreworker.exe
TargetFilename: C:\ProgramData\USOPrivate\UpdateStore\store.db-journal
Hashes: MD5=80979BE0790A60F04EF0DC211E6E01D6,SHA256=F6CCD039445361B606CD49B69353F2FDB3BA8D7782F32E359222D086CEA1ED50,IMPHASH=00000000000000000000000000000000
IsExecutable: false"
"2026-05-25 오후 3:44:16","26","Information","Microsoft-Windows-Sysmon","File Delete logged:
RuleName: FileDeleteDetectedLab
UtcTime: 2026-05-25 06:44:16.508
ProcessGuid: {99e2c53d-efb3-6a13-b005-000000002400}
ProcessId: 6176
User: NT AUTHORITY\SYSTEM
Image: C:\Windows\System32\mousocoreworker.exe
TargetFilename: C:\ProgramData\USOPrivate\UpdateStore\store.db-journal
Hashes: MD5=B33E5F46EB5CACBBEDAB39CA48EA5AD8,SHA256=8AF6ACBC6E6B34821C0B6AF1E7218C32716C3E2B78F5750F2D9C8F55C90719D4,IMPHASH=00000000000000000000000000000000
IsExecutable: false"
"2026-05-25 오후 3:44:16","26","Information","Microsoft-Windows-Sysmon","File Delete logged:
RuleName: FileDeleteDetectedLab
UtcTime: 2026-05-25 06:44:16.476
ProcessGuid: {99e2c53d-efb3-6a13-b005-000000002400}
ProcessId: 6176
User: NT AUTHORITY\SYSTEM
Image: C:\Windows\System32\mousocoreworker.exe
TargetFilename: C:\ProgramData\USOPrivate\UpdateStore\store.db-journal
Hashes: MD5=07493909A0D938DAEFBC2506D0B410F2,SHA256=71965CB5FED35DB7067205D91DC5B0624F950D601056CBFB0746134B45D84EB0,IMPHASH=00000000000000000000000000000000
IsExecutable: false"
"2026-05-25 오후 3:44:16","26","Information","Microsoft-Windows-Sysmon","File Delete logged:
RuleName: FileDeleteDetectedLab
UtcTime: 2026-05-25 06:44:16.476
ProcessGuid: {99e2c53d-efb3-6a13-b005-000000002400}
ProcessId: 6176
User: NT AUTHORITY\SYSTEM
Image: C:\Windows\System32\mousocoreworker.exe
TargetFilename: C:\ProgramData\USOPrivate\UpdateStore\store.db-journal
Hashes: MD5=5AC1DA03FE48E53AC2C5F73B5D34A5C3,SHA256=560EABDCADCDA98C4355670644D575958B4DDFBAD095D9E2791A0A48A2A7240E,IMPHASH=00000000000000000000000000000000
IsExecutable: false"
"2026-05-25 오후 3:44:16","26","Information","Microsoft-Windows-Sysmon","File Delete logged:
RuleName: FileDeleteDetectedLab
UtcTime: 2026-05-25 06:44:16.461
ProcessGuid: {99e2c53d-efb3-6a13-b005-000000002400}
ProcessId: 6176
User: NT AUTHORITY\SYSTEM
Image: C:\Windows\System32\mousocoreworker.exe
TargetFilename: C:\ProgramData\USOPrivate\UpdateStore\store.db-journal
Hashes: MD5=2CCCD3ABAEA4EC6E8D01EFAD6E876749,SHA256=8A3C5392691A4BAED7110578DA2C3AC8AE5EC8B43BF48EADB9C84B96B962DA84,IMPHASH=00000000000000000000000000000000
IsExecutable: false"
